gobi,YR,NTP,NCC,CSD,Qaidam Basin,Qilian Piedmont
,,447,,,249.9,
,,433,,,770.4,
,,477,,,815.8,
,,439,,,242.5,
,,249,,,366.8,
,,467,,,516.9,
,,473,,,420.7,
,,447,,,246.8,
,,477,,,422.8,
,,511,,,395.1,
,,378,,,416.4,
,,456,,,782.8,
,,465,,,468,
,,465,,,272.3,
,,474,,,483.3,
,,448,,,411.1,
,,465,,,480.1,
,,456,,,416.5,
,,461,,,2442.9,
,,435,,,210.9,
,,491,,,703.4,
,,463,,,2367.7,
,,447,,,404.9,
,,452,,,225.5,
,,453,,,440.9,
,,458,,,238.6,
,,445,,,410.1,
,,469,,,1938,
,,448,,,247.9,
,,462,,,425.5,
,,461,,,246.3,
,,409,,,486.1,
,,466,,,591.7,
,,443,,,414.9,
,,448,,,2010.1,
,,466,,,2353.2,
,,456,,,1727.9,
,,466,,,1799.3,
,,434,,,424.1,
,,446,,,1792.5,
,,482,,,426.5,
,,435,,,433.2,
,,432,,,457,
,,454,,,1716.3,
,,271,,,235.7,
,,458,,,440.5,
,,508,,,434.3,
,,441,,,533.9,
,,461,,,2327.7,
,,455,,,410.1,
,,465,,,843.4,
,,425,,,441.6,
,,446,,,444.8,
,,426,,,422.5,
,,446,,,247,
,,417,,,417.1,
,,423,,,410.9,
,,468,,,383.2,
,,419,,,1859.5,
,,391,,,409.6,
,,2162,,,405.4,
,,452,,,433,
,,460,,,253.1,
,,432,,,2020.8,
,,1956,,,223.7,
,,450,,,935.9,
,,646,,,288.7,
,,404,,,1843.4,
,,425,,,236.5,
,,246,,,408.5,
,,437,,,1740.6,
,,466,,,434.7,
,,470,,,303.6,
,,456,,,774.3,
,,493,,,982.2,
,,479,,,1804.5,
,,1797,,,419.3,
,,432,,,2400.9,
,,461,,,2533.3,
,,424,,,1116.1,
,,430,,,388.3,
,,425,,,400.3,
,,220,,,1956.7,
,,270,,,463.6,
,,1469,,,458.4,
,,269,,,587,
,,1748,,,2424.6,
,,2130,,,1929.5,
,,486,,,237.6,
,,1815,,,236.1,
,,1853,,,383.9,
,,2384,,,445.8,
,,234,,,2479.6,
,,369,,,211.9,
,,230,,,256.4,
,,237,,,1758.8,
,,1787,,,1973.7,
,,270,,,785,
,,2309,,,450.4,
,,2496,,,410.8,
,,266,,,2312.3,
,,301,,,480.5,
,,423,,,246.2,
,,243,,,239.6,
,,661,,,242,
,,329,,,931.6,
,,398,,,244,
,,228,,,250.5,
,,269,,,1741.1,
,,283,,,845.5,
,,257,,,245.2,
,,1796,,,2029.7,
,,530,,,266.7,
,,395,,,482.4,
,,760,,,771.1,
,,1672,,,226,
,,385,,,230,
,,470,,,918.5,
,,229,,,2429.6,
,,1629,,,2426.8,
,,462,,,478.7,
,,387,,,1889.4,
,,252,,,424.4,
,,1813,,,308.3,
,,1658,,,2155.6,
,,371,,,254.1,
,,534,,,2124.4,
,,414,,,440,
,,1506,,,273.9,
,,282,,,2192.8,
,,470,,,438.9,
,,785,,,821.3,
,,800,,,442.6,
,,263,,,443.8,
,,1761,,,303.8,
,,289,,,268.2,
,,2450,,,970.2,
,,1784,,,887.6,
,,1770,,,433.3,
,,1713,,,425.9,
,,1664,,,431.6,
,,219.1437685,,,2456.5,
,,230.3695288,,,2262.6,
,,230.4386542,,,433,
,,230.5069736,,,273.7,
,,253.6454942,,,2195.3,
,,258.0624964,,,266.5,
,,259.6102703,,,431.9,
,,271.5351789,,,522.1,
,,291.9659169,,,433.8,
,,296.4570265,,,433.4,
,,301.0976328,,,444.4,
,,309.1285592,,,364.6,
,,311.356703,,,436.9,
,,313.5205758,,,442.2,
,,360.1498064,,,1754.5,
,,364.5587309,,,449.1,
,,406.0860871,,,1823.7,
,,410.4961838,,,375.6,
,,414.6286315,,,426.7,
,,414.7856268,,,268.4,
,,416.6023898,,,411.1,
,,417.8856961,,,433.1,
,,418.8453307,,,266.4,
,,419.0085815,,,815.8,
,,419.2465711,,,439.6,
,,421.1489612,,,442.9,
,,422.0417855,,,240.6,
,,422.7274919,,,855.5,
,,424.6109098,,,2262,
,,424.9302113,,,454.4,
,,426.1921225,,,257,
,,426.4671315,,,440.3,
,,426.8250585,,,412.5,
,,427.2410924,,,436.8,
,,428.0554448,,,436.8,
,,428.8467345,,,239.6,
,,430.7878092,,,445.4,
,,432.6148228,,,266.2,
,,433.5105318,,,1542.8,
,,434.7225551,,,463.1,
,,434.7965208,,,420,
,,437.1820642,,,437,
,,437.4539499,,,450.7,
,,437.7657687,,,426,
,,437.8347275,,,419.3,
,,438.1289131,,,252.1,
,,441.7766592,,,2608.3,
,,441.8102566,,,427.2,
,,443.1900359,,,429.3,
,,443.579281,,,1949.6,
,,444.0806114,,,246.9,
,,444.622374,,,2217.8,
,,446.0739876,,,424.9,
,,446.4914257,,,250.1,
,,450.2718964,,,426,
,,450.8209832,,,2347.8,
,,454.0744154,,,267.8,
,,454.8347727,,,465.7,
,,458.394163,,,449.4,
,,458.6864696,,,426.3,
,,460.0671425,,,417.3,
,,462.7940252,,,254.4,
,,467.3483511,,,450.1,
,,468.8410381,,,432.8,
,,475.2116255,,,776,
,,477.4336999,,,838.8,
,,490.5056337,,,259.4,
,,496.1809789,,,927.5,
,,518.0852255,,,2008.5,
,,662.2742901,,,461.9,
,,755.4255409,,,817.5,
,,767.2552343,,,422.6,
,,783.4032519,,,776,
,,783.9566107,,,395.1,
,,785.1054686,,,392,
,,828.3006121,,,426.8,
,,857.4674552,,,422.6,
,,858.8286509,,,432,
,,878.3550267,,,426.1,
,,882.30169,,,2282.4,
,,887.7670427,,,2483.7,
,,891.4492219,,,782,
,,892.7579502,,,425,
,,895.4284621,,,424.2,
,,906.9307557,,,430.7,
,,913.1810867,,,413.1,
,,918.6552417,,,417.8,
,,923.3475661,,,412.2,
,,933.4201592,,,429,
,,941.5904161,,,877.2,
,,952.2282263,,,421.4,
,,976.3973992,,,1411.1,
,,985.7122712,,,413.7,
,,991.6242913,,,443.2,
,,1125.594904,,,438.8,
,,1138.127036,,,427.4,
,,1156.15042,,,262.9,
,,1159.749744,,,955.4,
,,1195.324101,,,440.4,
,,1308.80732,,,435.4,
,,1414.021389,,,426.5,
,,1489.648433,,,445.6,
,,1632.920506,,,436.4,
,,1775.23794,,,422,
,,1805.931781,,,1725.6,
,,1817.190857,,,427,
,,1825.918838,,,423.2,
,,1826.032179,,,390.7,
,,1832.428287,,,422.6,
,,1840.183173,,,436.4,
,,1866.03239,,,423.6,
,,1895.271307,,,581.8,
,,1908.958494,,,427.9,
,,1914.484598,,,449.5,
,,1957.480153,,,429.3,
,,1996.889783,,,428.5,
,,2011.276229,,,425.5,
,,2021.540368,,,429.7,
,,2032.091984,,,417.2,
,,2085.959497,,,412.1,
,,2158.846137,,,426.6,
,,2332.835651,,,430.9,
,,2393.198591,,,258.5,
,,2433.559193,,,369.7,
,,2437.132692,,,427.8,
,,2468.767201,,,431,
,,2480.057475,,,809.2,
,,2502.247166,,,438,
,,2527.914276,,,470.3,
,,2550.012022,,,426.7,
,,195.7941234,,,434.9,
,,196.7467679,,,408.5,
,,200.3732007,,,421.1,
,,209.2246947,,,2541.2,
,,215.5058767,,,426.7,
,,223.3587439,,,431,
,,226.5406945,,,451.9,
,,226.7373071,,,428.5,
,,230.3167658,,,439,
,,233.32082,,,433.7,
,,235.5224424,,,426.9,
,,239.5665001,,,453.7,
,,242.7273204,,,430.4,
,,248.4747396,,,425.7,
,,249.4843059,,,429.2,
,,258.5609541,,,435.6,
,,264.8987279,,,431.9,
,,274.2611534,,,415.2,
,,282.4912368,,,440.9,
,,284.4193482,,,424.6,
,,339.4617275,,,426.9,
,,366.8495086,,,254,
,,383.8763765,,,437,
,,389.466858,,,442.9,
,,394.165092,,,436.8,
,,394.1809645,,,442.7,
,,394.461102,,,443,
,,396.7732079,,,765,
,,403.1138308,,,429.8,
,,414.5845491,,,862.3,
,,415.9253371,,,448.4,
,,417.8888038,,,424.9,
,,419.6372204,,,2505.1,
,,419.8310423,,,2468,
,,426.0061079,,,792.7,
,,430.0741346,,,424.2,
,,431.2649561,,,932.5,
,,444.4299496,,,404.3,
,,448.7798828,,,436,
,,449.4440586,,,434,
,,475.9688553,,,263.8,
,,519.6251143,,,1564.8,
,,799.6108997,,,427.2,
,,802.059448,,,420.1,
,,840.8860336,,,1749.5,
,,848.5786968,,,894,
,,877.5368817,,,233.9,
,,881.7905215,,,1340.2,
,,892.9894684,,,417.4,
,,1063.548847,,,1759.6,
,,1360.336953,,,1581.6,
,,1579.359149,,,499.4,
,,1628.489559,,,265,
,,1660.143545,,,2415.4,
,,1666.670944,,,1815.1,
,,1727.138795,,,231.2,
,,1730.952182,,,424.5,
,,1739.586633,,,882.2,
,,1762.468977,,,1762.5,
,,1766.824088,,,407.5,
,,1803.819094,,,413.3,
,,1808.889059,,,426.4,
,,1821.440457,,,241.5,
,,1833.975242,,,235.3,
,,1835.565224,,,310.7,
,,1836.878853,,,1746,
,,1840.567602,,,258.3,
,,1844.436903,,,236.9,
,,1861.106754,,,412.7,
,,1863.381466,,,2454.9,
,,1879.418675,,,244.1,
,,1879.599788,,,2443.6,
,,1882.851409,,,2530.6,
,,1893.224378,,,2302.9,
,,1897.209097,,,290.5,
,,1909.690801,,,266.8,
,,1910.106942,,,1889.5,
,,1915.376147,,,245.9,
,,1926.606187,,,224.7,
,,1929.849847,,,952.9,
,,1941.483587,,,435.3,
,,1962.093047,,,1889,
,,1979.29844,,,966.5,
,,1996.554067,,,221.5,
,,2001.899365,,,1822.2,
,,2017.699861,,,235.4,
,,2098.580107,,,241.1,
,,2200.56199,,,440.7,
,,2212.968577,,,474,
,,2235.183637,,,1700.5,
,,2288.332407,,,409.5,
,,2304.45874,,,408.9,
,,2307.353159,,,1930.2,
,,2309.114623,,,240.9,
,,2345.846737,,,2346.7,
,,2345.932976,,,238.4,
,,2350.634919,,,992.5,
,,2373.233587,,,1810.6,
,,2387.349515,,,469,
,,2408.4278,,,2175.1,
,,2427.348434,,,2473.3,
,,2435.922418,,,281.6,
,,2444.743117,,,393.7,
,,2466.225791,,,451.4,
,,2474.891279,,,812.9,
,,2485.496624,,,459.8,
,,2487.316795,,,216.9,
,,2489.995015,,,1980.9,
,,2490.325012,,,2552,
,,2490.35739,,,270.7,
,,2496.657778,,,496.8,
,,2498.193005,,,427.1,
,,2508.014944,,,261.7,
,,2518.040454,,,1075,
,,2518.489329,,,300.3,
,,2524.108208,,,856.7,
,,2603.528194,,,2351.8,
,,2647.891752,,,245,
,,2747.195441,,,999.3,
,,158.2896256,,,810.8,
,,226.7401955,,,313.9,
,,227.8244515,,,207.3,
,,228.8691982,,,1062.8,
,,236.3466556,,,399.9,
,,241.0739629,,,460,
,,243.5445068,,,2320.3,
,,243.9957407,,,1815.1,
,,245.3794707,,,254.9,
,,247.2322219,,,432.9,
,,247.4327899,,,1651.3,
,,251.2235125,,,424.9,
,,253.0795667,,,420.8,
,,254.1448626,,,225.6,
,,254.2218183,,,491.5,
,,254.6114462,,,438.8,
,,263.8924384,,,883.5,
,,268.7995808,,,449.2,
,,270.7250833,,,439.6,
,,281.7481454,,,259.6,
,,292.1411536,,,425,
,,299.014534,,,446.9,
,,300.9882706,,,414.9,
,,302.0573465,,,496.5,
,,311.2022285,,,427.4,
,,336.2738836,,,2228.3,
,,358.995169,,,456.1,
,,404.9428018,,,426.7,
,,412.4463245,,,393.1,
,,422.9277786,,,800.5,
,,426.6595467,,,246.6,
,,427.491023,,,424.7,
,,430.4120679,,,427.3,
,,431.8933436,,,871.6,
,,436.4606515,,,440.2,
,,440.8657817,,,433.5,
,,444.5956899,,,254.4,
,,447.5570792,,,436.9,
,,449.0649555,,,444.6,
,,451.3817336,,,2047.3,
,,453.5352845,,,421.7,
,,458.0832694,,,418.4,
,,463.1954221,,,411.5,
,,463.195927,,,814.2,
,,464.6836479,,,430.4,
,,464.7063236,,,410,
,,465.4415032,,,459.8,
,,468.422144,,,967.5,
,,469.8872233,,,435.6,
,,470.6422299,,,1915.7,
,,473.604948,,,375.6,
,,488.4460569,,,424.5,
,,489.9198388,,,429.2,
,,490.6649274,,,414.9,
,,492.1588018,,,2302,
,,501.7672815,,,242.2,
,,508.4225308,,,422.9,
,,512.8503093,,,414.5,
,,517.2795079,,,876.8,
,,810.6258804,,,427.2,
,,846.4822486,,,426.5,
,,879.3470851,,,419.2,
,,880.7398632,,,413.9,
,,918.2710842,,,217.1,
,,922.3938653,,,360.3,
,,1071.802652,,,233.6,
,,1071.803354,,,260.7,
,,1431.163811,,,423.6,
,,1433.240607,,,1842.6,
,,1439.455789,,,246.5,
,,1570.092087,,,402.9,
,,1697.266053,,,794.5,
,,1793.382706,,,840.3,
,,1804.77003,,,754.6,
,,1819.283972,,,2604.4,
,,1820.887848,,,259.4,
,,1833.65786,,,423,
,,1836.832555,,,443.9,
,,1894.38114,,,211.4,
,,1920.09085,,,420.1,
,,1921.58929,,,246,
,,2005.99901,,,434.9,
,,2068.311339,,,427.4,
,,2085.832036,,,341.1,
,,2139.755444,,,221.1,
,,2144.910919,,,421.7,
,,2268.23112,,,1703.2,
,,2275.308839,,,785.4,
,,2309.040463,,,1822,
,,2337.503977,,,1836.9,
,,2445.031877,,,434.1,
,,2448.168687,,,435.7,
,,2498.462447,,,1788.6,
,,2531.371594,,,527.5,
,,2532.357663,,,432.2,
,,2533.342046,,,483,
,,3398.880445,,,449.6,
,,205.6132155,,,488.5,
,,217.3021098,,,255.6,
,,220.9211552,,,1915.9,
,,222.5503796,,,226.1,
,,227.5650543,,,263.2,
,,229.6557194,,,439.6,
,,229.7332091,,,397.7,
,,233.0360148,,,447.3,
,,245.3471519,,,2122.5,
,,252.1896665,,,421.3,
,,252.8594889,,,898.6,
,,264.9282394,,,454.7,
,,265.0009891,,,405.1,
,,271.2341261,,,434.9,
,,272.2282756,,,2396.8,
,,318.9631566,,,2454.8,
,,404.6749827,,,2436.9,
,,414.0992189,,,2432.8,
,,415.6035606,,,2415.6,
,,418.3520134,,,2397.4,
,,422.9391153,,,2430.8,
,,425.106545,,,2448.9,
,,425.4320824,,,2417.3,
,,425.6588065,,,2342.3,
,,426.4776537,,,2412.7,
,,426.607351,,,2414.2,
,,426.6998833,,,2478.8,
,,427.3763328,,,2357.6,
,,427.7600192,,,2398.9,
,,427.9471598,,,2408.7,
,,428.0644171,,,2417.2,
,,428.2860275,,,2476.2,
,,428.6397334,,,2422.5,
,,431.5908094,,,2372.1,
,,433.6337852,,,2257.4,
,,434.9381549,,,2408.1,
,,436.7455906,,,2388.4,
,,437.332084,,,2447.9,
,,438.125478,,,2439.8,
,,440.6828465,,,2436,
,,443.5109598,,,2415.7,
,,444.3197528,,,2352.3,
,,445.1005238,,,2389.9,
,,445.1582393,,,2434.7,
,,449.1076031,,,2437.7,
,,449.4802435,,,2390.2,
,,452.2007592,,,2450.8,
,,455.9366923,,,2460.7,
,,457.0443645,,,2420.4,
,,457.1737179,,,2441.1,
,,457.4484655,,,2438.8,
,,459.5028691,,,2453,
,,460.4165444,,,2472.5,
,,466.0678187,,,2407.1,
,,466.3201349,,,2410.3,
,,469.4682945,,,2367.1,
,,471.3192819,,,2440.3,
,,483.859782,,,2436.2,
,,490.9501286,,,2436.8,
,,633.7462117,,,2432.4,
,,746.9603974,,,2408.4,
,,756.5769444,,,2426,
,,792.4637174,,,2452.1,
,,842.1806139,,,2418.2,
,,865.6709629,,,2449.7,
,,868.5798214,,,2435.2,
,,874.6882046,,,2426.4,
,,894.2267309,,,2499.6,
,,898.8144526,,,2431.8,
,,914.5112601,,,2434.7,
,,915.9891886,,,2170.2,
,,922.8588249,,,2433.7,
,,938.7729786,,,2389.8,
,,945.686171,,,2398.2,
,,984.8538568,,,2363.6,
,,1085.798071,,,2448.4,
,,1215.80562,,,2438.5,
,,1466.363648,,,2470.9,
,,1545.785083,,,2431.8,
,,1549.88921,,,2432.7,
,,1597.73675,,,2429.5,
,,1646.488511,,,2499.3,
,,1742.451376,,,2411.8,
,,1745.843719,,,2478.1,
,,1773.660892,,,2432.9,
,,1779.775965,,,2415.4,
,,1792.858633,,,2392.5,
,,1805.673581,,,2570.1,
,,1810.304048,,,2457,
,,1813.396167,,,2449.4,
,,1815.292058,,,2425.1,
,,1824.734621,,,2405.7,
,,1830.807845,,,2387.5,
,,1837.037638,,,2410.6,
,,1837.088281,,,2428.5,
,,1840.390111,,,2446.5,
,,1846.205137,,,2435.5,
,,1849.660492,,,2458.1,
,,1853.909342,,,2454.2,
,,1855.608417,,,2456.6,
,,1857.004761,,,2454.1,
,,1864.765149,,,2382.4,
,,1864.804527,,,2426.1,
,,1866.539876,,,2471.2,
,,1872.281149,,,2415.2,
,,1883.300281,,,2064.5,
,,1897.825881,,,944.9,
,,1948.160703,,,394.3,
,,1952.313088,,,2427.9,
,,1953.653914,,,2754.7,
,,1955.060334,,,230.7,
,,1958.222199,,,906.3,
,,2048.321819,,,213.5,
,,2161.122695,,,409.8,
,,2175.043851,,,278.3,
,,2233.15921,,,705,
,,2258.102761,,,216.7,
,,2268.161975,,,412.9,
,,2300.614559,,,2454.2,
,,2349.714097,,,914.9,
,,2385.590134,,,790.8,
,,2440.055913,,,214.2,
,,2451.236395,,,1443.7,
,,2475.609231,,,214.3,
,,2482.71561,,,217.2,
,,2504.433464,,,1845.5,
,,2513.246409,,,220.2,
,,2667.326481,,,941.7,
,,2685.951491,,,423.7,
,,2750.373129,,,218.5,
,,226.5395395,,,214.2,
,,230.2107418,,,216.3,
,,234.4267242,,,210.2,
,,234.6123454,,,214.8,
,,236.0175675,,,239.3,
,,240.858733,,,254.9,
,,242.7003144,,,243.8,
,,248.9886974,,,748.6,
,,256.2043396,,,2497.5,
,,256.8589129,,,815.5,
,,258.6692718,,,412.8,
,,259.4058874,,,986.2,
,,261.544421,,,212,
,,272.8935252,,,287.9,
,,275.2491476,,,2830.6,
,,276.97995,,,257.7,
,,287.6129246,,,224.3,
,,300.1479891,,,217.2,
,,301.4573731,,,968.3,
,,312.1204326,,,251.7,
,,333.8870969,,,221,
,,375.5349762,,,227.9,
,,378.0372565,,,270.8,
,,390.122678,,,468.7,
,,391.6732075,,,202.4,
,,403.8651541,,,219.8,
,,415.5732455,,,781.8,
,,417.4764493,,,257.7,
,,423.2611492,,,219.8,
,,424.7964297,,,1422.3,
,,425.3280635,,,266.5,
,,426.6448632,,,205.4,
,,428.1930998,,,1655.7,
,,429.3442879,,,227.5,
,,430.9809522,,,223.6,
,,434.6838702,,,266.8,
,,437.0862283,,,946.3,
,,437.097849,,,380.3,
,,437.172848,,,546.2,
,,438.2685734,,,230.9,
,,443.8612537,,,256.2,
,,444.077005,,,2692.5,
,,452.9918903,,,228.6,
,,454.8427141,,,265.6,
,,455.1377061,,,1144.1,
,,456.4593264,,,847.4,
,,459.0578732,,,1081.8,
,,461.62451,,,1180.9,
,,462.2292185,,,282.9,
,,464.495797,,,222.8,
,,464.8660775,,,416.3,
,,466.4228459,,,2428.9,
,,480.8165522,,,217.7,
,,483.5888552,,,213.2,
,,484.645548,,,1207.3,
,,485.0006324,,,1206.3,
,,486.3352772,,,2451,
,,494.2627373,,,445.6,
,,495.3133743,,,232.1,
,,495.3564916,,,232.3,
,,503.0317269,,,229.4,
,,517.7256073,,,831,
,,524.9937379,,,234.7,
,,602.4384454,,,2418.3,
,,736.2562557,,,290.2,
,,810.8221044,,,1630.2,
,,839.2760717,,,241.7,
,,850.8117222,,,2101.6,
,,1244.335291,,,956.3,
,,1342.162137,,,251.2,
,,1447.934412,,,233.7,
,,1596.23123,,,2428.5,
,,1639.139834,,,284.3,
,,1680.878786,,,255.1,
,,1723.931077,,,2474.9,
,,1746.978693,,,230.2,
,,1759.985729,,,235.3,
,,1773.956222,,,2436.9,
,,1774.47542,,,430.9,
,,1780.656817,,,222.9,
,,1805.603245,,,225.8,
,,1806.921912,,,249.1,
,,1817.232039,,,423.4,
,,1817.935414,,,236.2,
,,1819.048121,,,1058,
,,1821.821946,,,273.6,
,,1822.381997,,,971.2,
,,1827.646154,,,1854.6,
,,1858.912407,,,235.8,
,,1887.596871,,,2415.8,
,,1888.012066,,,248.8,
,,1891.351647,,,259.3,
,,1900.022977,,,241.9,
,,1935.988617,,,268.9,
,,1942.100495,,,902.9,
,,1953.10088,,,274.7,
,,1966.176971,,,258.2,
,,2066.415124,,,463.1,
,,2114.213332,,,235.2,
,,2207.021631,,,973,
,,2242.237716,,,2495.3,
,,2271.405805,,,2509.1,
,,2375.490592,,,2504.8,
,,2382.883122,,,2439.9,
,,2402.318989,,,2549.9,
,,2451.744505,,,2436.2,
,,2468.602667,,,2542,
,,2489.123104,,,2468,
,,2496.022404,,,2533.9,
,,2560.845212,,,2546.5,
,,2638.521002,,,2533.1,
,,2733.779212,,,1980.6,
,,204.9412079,,,2309,
,,212.1035843,,,2532.7,
,,218.2578303,,,2526.3,
,,221.8172286,,,2017.1,
,,221.8675631,,,2366.5,
,,225.7696712,,,2478.6,
,,228.6681189,,,2541.4,
,,229.7339406,,,2445.1,
,,231.3994339,,,2433,
,,231.7835959,,,2458.5,
,,232.2166639,,,2437.8,
,,236.4386368,,,2309.3,
,,240.064307,,,2465.3,
,,243.3969135,,,2530.5,
,,249.4454058,,,2507.9,
,,250.34645,,,2490.2,
,,266.2939608,,,2479.5,
,,275.6706209,,,2419.5,
,,354.5062463,,,2410.1,
,,392.1687345,,,2508,
,,397.602019,,,2191.3,
,,399.8604923,,,2518.5,
,,400.5327404,,,2434.9,
,,401.2376153,,,2473.9,
,,402.0978679,,,2546,
,,406.119502,,,2586.1,
,,406.7943689,,,2511.7,
,,408.1467479,,,2391.4,
,,409.7097838,,,2535.8,
,,409.8634508,,,2468.2,
,,410.0343229,,,2502.3,
,,412.1808812,,,2438.5,
,,412.4970511,,,2385.7,
,,413.2821279,,,2273,
,,414.6641984,,,2456.9,
,,417.3882407,,,2459.4,
,,418.1601439,,,2491.3,
,,418.7895476,,,2407.9,
,,419.2296857,,,2513.8,
,,420.1760901,,,2452.5,
,,420.892807,,,2497.8,
,,421.6632643,,,2462,
,,421.7952537,,,2433.2,
,,423.1698518,,,2451.3,
,,423.4161696,,,2357.3,
,,424.4427116,,,2431.3,
,,425.5796675,,,2463.8,
,,427.0583917,,,2508.1,
,,430.757165,,,2376.2,
,,431.3094926,,,2036.6,
,,431.7759473,,,2453.8,
,,432.6946374,,,2251.6,
,,433.1478685,,,2109.3,
,,434.0719991,,,2461.8,
,,434.4107624,,,2441.5,
,,434.5168989,,,2443.2,
,,434.8910113,,,2397,
,,436.3443922,,,2244.5,
,,437.9250445,,,2454.3,
,,439.3961672,,,2432.9,
,,441.12289,,,2420.8,
,,442.5516983,,,2470.7,
,,444.8717119,,,2485.1,
,,448.5568792,,,2473.1,
,,448.7679002,,,2431,
,,449.1364677,,,2473.7,
,,449.3237713,,,2444.3,
,,452.9311138,,,1984.4,
,,455.120806,,,2480.2,
,,455.3505353,,,2386.6,
,,457.9645427,,,2333.6,
,,459.5446165,,,2255.5,
,,462.3093018,,,2440.4,
,,464.7743829,,,2441.3,
,,467.0988386,,,2447.8,
,,530.57627,,,2511.9,
,,870.6862654,,,2427.7,
,,878.0816376,,,2439.8,
,,882.1184415,,,2440.6,
,,957.7248259,,,2484,
,,963.9908225,,,2358.9,
,,1708.061421,,,2437.9,
,,1757.398558,,,2329.5,
,,1775.947505,,,2457.8,
,,1838.073993,,,2440.3,
,,1868.688538,,,2456.6,
,,1876.129811,,,2470.8,
,,1897.638728,,,2424.3,
,,2345.108013,,,2493.2,
,,2540.728289,,,2512.7,
,,2541.720016,,,2401.5,
,,2552.561727,,,2258.8,
,,210.2956258,,,2484.2,
,,213.2878189,,,2359.3,
,,217.2187739,,,2340.1,
,,217.8213727,,,2424.8,
,,220.2979011,,,2469.6,
,,220.8016477,,,2443.3,
,,221.267847,,,2430,
,,222.0068078,,,2419,
,,223.2278846,,,2328.3,
,,225.5908723,,,2298.2,
,,227.3392761,,,2311.2,
,,230.5632686,,,2419.7,
,,230.7564945,,,2437.8,
,,232.9612727,,,2414.6,
,,233.6861098,,,2458.4,
,,238.0494115,,,2446.9,
,,238.6804684,,,2357.4,
,,245.2745867,,,2431.9,
,,247.2396448,,,2391,
,,247.6446183,,,2424,
,,248.3868334,,,2405.3,
,,249.366197,,,2422.6,
,,252.1928786,,,2298.5,
,,256.543448,,,435.6,
,,257.9568332,,,221.6,
,,266.2649052,,,536.7,
,,267.4307419,,,277.4,
,,273.5510424,,,468.8,
,,275.8404469,,,970.9,
,,276.2209998,,,222.1,
,,277.6509837,,,2382.1,
,,282.8031992,,,403.5,
,,294.5297453,,,272,
,,297.3622796,,,875.2,
,,350.8633494,,,250.4,
,,374.2005711,,,2182,
,,388.3816428,,,749.5,
,,390.7294831,,,425.8,
,,402.0537065,,,236.3,
,,403.5331993,,,240.1,
,,421.0538255,,,239.9,
,,421.3912878,,,445.7,
,,422.6839296,,,2381.8,
,,427.5320785,,,1295.1,
,,429.1648277,,,2502.5,
,,429.4045407,,,2064.6,
,,430.9206059,,,229.2,
,,433.9950347,,,1667,
,,436.9975756,,,934.1,
,,459.577397,,,2611.7,
,,697.9691336,,,281.7,
,,746.1723993,,,388.6,
,,751.310317,,,1531.8,
,,838.7018421,,,253.8,
,,867.3242381,,,594.2,
,,1676.448451,,,227.6,
,,1745.50858,,,2478.4,
,,1748.28183,,,440,
,,1753.391834,,,2463.7,
,,1765.164126,,,242.8,
,,1771.493032,,,949.3,
,,1774.936894,,,470.7,
,,1785.205385,,,939.4,
,,1797.789586,,,287.5,
,,1799.11494,,,2648.6,
,,1799.770147,,,242.2,
,,1800.673902,,,245.8,
,,1807.252868,,,423.3,
,,1815.555877,,,2275.6,
,,1818.20449,,,1139.5,
,,1835.508011,,,276.7,
,,1840.932255,,,270.2,
,,1855.705224,,,251.2,
,,1862.136744,,,2570.5,
,,1863.136042,,,425.2,
,,1875.162919,,,2198.9,
,,1876.45657,,,456.8,
,,1882.536416,,,463.7,
,,1888.643237,,,239.4,
,,1898.142008,,,241.6,
,,1904.776778,,,442.5,
,,1932.936055,,,1292.6,
,,1935.784003,,,924.6,
,,1956.272192,,,424.6,
,,1956.354775,,,2203.6,
,,1959.443846,,,435.4,
,,1990.242033,,,643.7,
,,1991.563616,,,401.1,
,,2021.886147,,,383,
,,2032.284469,,,432.7,
,,2042.17953,,,270.4,
,,2082.697312,,,1478.3,
,,2197.156841,,,276.8,
,,2225.322389,,,236,
,,2257.330882,,,2571.3,
,,2294.132814,,,2483.5,
,,2295.56883,,,429.9,
,,2436.674737,,,421.5,
,,2485.535172,,,2418.7,
,,2494.898813,,,241.1,
,,2502.948504,,,676.8,
,,2509.830676,,,220.8,
,,2510.359248,,,443.8,
,,2512.146683,,,476.7,
,,209.7383883,,,241.9,
,,213.4181437,,,225.7,
,,215.7771514,,,516.3,
,,219.2315086,,,245.1,
,,224.3094948,,,252.8,
,,226.7446227,,,430.4,
,,227.6900804,,,226,
,,228.8228318,,,239.9,
,,233.4917687,,,440.6,
,,238.7635594,,,478.5,
,,240.3329358,,,218.3,
,,243.951577,,,495.6,
,,248.2845541,,,267.4,
,,266.5153335,,,442.8,
,,270.3897518,,,2207.7,
,,277.3049793,,,248.7,
,,286.6922078,,,1610.8,
,,288.827803,,,2083.4,
,,292.5066156,,,441.5,
,,292.5348944,,,445.4,
,,296.0476151,,,632.7,
,,297.7165558,,,871.1,
,,299.8069739,,,222.1,
,,300.8277449,,,561.7,
,,314.7872689,,,2025,
,,362.4531257,,,424.2,
,,373.5180207,,,434.7,
,,391.6076365,,,579,
,,410.1739046,,,575.7,
,,418.8439344,,,229.2,
,,419.0364751,,,426.6,
,,423.82577,,,445.7,
