JX,LC,LD,BGY,XF,LNT,JBN,ZTS,HMG,LT,WN,CX,GH,XN
319.0,,,,,,,,,,,,,
242.0,,,,,,,,,,,,,
377.0,,,,,,,,,,,,,
840.0,,,,,,,,,,,,,
458.0,,,,,,,,,,,,,
1049.0,,,,,,,,,,,,,
446.0,,,,,,,,,,,,,
1954.0,,,,,,,,,,,,,
502.0,,,,,,,,,,,,,
966.0,,,,,,,,,,,,,
292.0,,,,,,,,,,,,,
2773.0,,,,,,,,,,,,,
1567.0,,,,,,,,,,,,,
835.0,,,,,,,,,,,,,
263.0,,,,,,,,,,,,,
2092.0,,,,,,,,,,,,,
459.0,,,,,,,,,,,,,
487.0,,,,,,,,,,,,,
209.0,,,,,,,,,,,,,
714.0,,,,,,,,,,,,,
576.0,,,,,,,,,,,,,
451.0,,,,,,,,,,,,,
333.0,,,,,,,,,,,,,
479.0,,,,,,,,,,,,,
454.0,,,,,,,,,,,,,
280.0,,,,,,,,,,,,,
240.0,,,,,,,,,,,,,
366.0,,,,,,,,,,,,,
397.0,,,,,,,,,,,,,
2145.0,,,,,,,,,,,,,
947.0,,,,,,,,,,,,,
279.0,,,,,,,,,,,,,
306.0,,,,,,,,,,,,,
330.0,,,,,,,,,,,,,
450.0,,,,,,,,,,,,,
1439.0,,,,,,,,,,,,,
1867.0,,,,,,,,,,,,,
1808.0,,,,,,,,,,,,,
429.0,,,,,,,,,,,,,
270.0,,,,,,,,,,,,,
338.0,,,,,,,,,,,,,
453.0,,,,,,,,,,,,,
377.0,,,,,,,,,,,,,
1577.0,,,,,,,,,,,,,
1227.0,,,,,,,,,,,,,
211.0,,,,,,,,,,,,,
1609.0,,,,,,,,,,,,,
2549.0,,,,,,,,,,,,,
415.0,,,,,,,,,,,,,
271.0,,,,,,,,,,,,,
2376.0,,,,,,,,,,,,,
535.0,,,,,,,,,,,,,
1940.0,,,,,,,,,,,,,
1761.0,,,,,,,,,,,,,
304.0,,,,,,,,,,,,,
2024.0,,,,,,,,,,,,,
394.0,,,,,,,,,,,,,
2339.0,,,,,,,,,,,,,
1943.0,,,,,,,,,,,,,
652.0,,,,,,,,,,,,,
379.0,,,,,,,,,,,,,
1398.0,,,,,,,,,,,,,
307.0,,,,,,,,,,,,,
346.0,,,,,,,,,,,,,
249.0,,,,,,,,,,,,,
978.0,,,,,,,,,,,,,
308.0,,,,,,,,,,,,,
236.0,,,,,,,,,,,,,
431.0,,,,,,,,,,,,,
352.0,,,,,,,,,,,,,
448.0,,,,,,,,,,,,,
440.0,,,,,,,,,,,,,
790.0,,,,,,,,,,,,,
1227.0,,,,,,,,,,,,,
1792.0,,,,,,,,,,,,,
1813.0,,,,,,,,,,,,,
351.0,,,,,,,,,,,,,
344.0,,,,,,,,,,,,,
334.0,,,,,,,,,,,,,
1931.0,,,,,,,,,,,,,
2166.0,,,,,,,,,,,,,
2405.0,,,,,,,,,,,,,
573.0,,,,,,,,,,,,,
1735.0,,,,,,,,,,,,,
2398.0,,,,,,,,,,,,,
845.0,,,,,,,,,,,,,
2469.0,,,,,,,,,,,,,
2742.0,,,,,,,,,,,,,
1935.0,,,,,,,,,,,,,
408.0,,,,,,,,,,,,,
241.0,,,,,,,,,,,,,
1740.0,,,,,,,,,,,,,
1134.0,,,,,,,,,,,,,
1108.0,,,,,,,,,,,,,
2167.0,,,,,,,,,,,,,
297.0,,,,,,,,,,,,,
1193.0,,,,,,,,,,,,,
270.0,,,,,,,,,,,,,
1832.0,,,,,,,,,,,,,
381.0,,,,,,,,,,,,,
1817.0,,,,,,,,,,,,,
924.0,,,,,,,,,,,,,
1824.0,,,,,,,,,,,,,
430.0,,,,,,,,,,,,,
267.0,,,,,,,,,,,,,
426.0,,,,,,,,,,,,,
915.0,,,,,,,,,,,,,
1673.0,,,,,,,,,,,,,
1358.0,,,,,,,,,,,,,
440.0,,,,,,,,,,,,,
309.0,,,,,,,,,,,,,
2415.0,,,,,,,,,,,,,
1104.0,,,,,,,,,,,,,
1456.0,,,,,,,,,,,,,
325.0,,,,,,,,,,,,,
720.0,,,,,,,,,,,,,
495.0,,,,,,,,,,,,,
289.0,,,,,,,,,,,,,
273.0,,,,,,,,,,,,,
2001.0,,,,,,,,,,,,,
2368.0,,,,,,,,,,,,,
234.0,,,,,,,,,,,,,
1094.0,,,,,,,,,,,,,
1545.0,,,,,,,,,,,,,
344.0,,,,,,,,,,,,,
238.0,,,,,,,,,,,,,
838.0,,,,,,,,,,,,,
467.0,,,,,,,,,,,,,
314.0,,,,,,,,,,,,,
473.0,,,,,,,,,,,,,
277.0,,,,,,,,,,,,,
847.0,,,,,,,,,,,,,
373.0,,,,,,,,,,,,,
290.0,,,,,,,,,,,,,
2112.0,,,,,,,,,,,,,
459.0,,,,,,,,,,,,,
980.0,,,,,,,,,,,,,
792.0,,,,,,,,,,,,,
267.0,,,,,,,,,,,,,
1886.0,,,,,,,,,,,,,
284.0,,,,,,,,,,,,,
1840.0,,,,,,,,,,,,,
1765.0,,,,,,,,,,,,,
2490.0,,,,,,,,,,,,,
1720.0,,,,,,,,,,,,,
298.0,,,,,,,,,,,,,
2519.0,,,,,,,,,,,,,
393.0,,,,,,,,,,,,,
1474.0,,,,,,,,,,,,,
1779.0,,,,,,,,,,,,,
2042.0,,,,,,,,,,,,,
311.0,,,,,,,,,,,,,
2256.0,,,,,,,,,,,,,
440.0,,,,,,,,,,,,,
584.0,,,,,,,,,,,,,
459.0,,,,,,,,,,,,,
331.0,,,,,,,,,,,,,
989.0,,,,,,,,,,,,,
354.0,,,,,,,,,,,,,
1866.0,,,,,,,,,,,,,
846.0,,,,,,,,,,,,,
538.0,,,,,,,,,,,,,
507.0,,,,,,,,,,,,,
308.0,,,,,,,,,,,,,
333.0,,,,,,,,,,,,,
510.0,,,,,,,,,,,,,
226.0,,,,,,,,,,,,,
391.0,,,,,,,,,,,,,
461.0,,,,,,,,,,,,,
2334.0,,,,,,,,,,,,,
464.0,,,,,,,,,,,,,
266.0,,,,,,,,,,,,,
406.0,,,,,,,,,,,,,
2452.0,,,,,,,,,,,,,
1740.0,,,,,,,,,,,,,
1512.0,,,,,,,,,,,,,
2351.0,,,,,,,,,,,,,
303.0,,,,,,,,,,,,,
1112.0,,,,,,,,,,,,,
293.0,,,,,,,,,,,,,
2216.0,,,,,,,,,,,,,
433.0,,,,,,,,,,,,,
1938.0,,,,,,,,,,,,,
1894.0,,,,,,,,,,,,,
291.0,,,,,,,,,,,,,
220.0,,,,,,,,,,,,,
1804.0,,,,,,,,,,,,,
2437.0,,,,,,,,,,,,,
2308.0,,,,,,,,,,,,,
326.0,,,,,,,,,,,,,
875.0,,,,,,,,,,,,,
1970.0,,,,,,,,,,,,,
230.0,,,,,,,,,,,,,
558.0,,,,,,,,,,,,,
1872.0,,,,,,,,,,,,,
269.0,,,,,,,,,,,,,
412.0,,,,,,,,,,,,,
436.0,,,,,,,,,,,,,
285.0,,,,,,,,,,,,,
249.0,,,,,,,,,,,,,
803.0,,,,,,,,,,,,,
320.0,,,,,,,,,,,,,
229.0,,,,,,,,,,,,,
314.0,,,,,,,,,,,,,
880.0,,,,,,,,,,,,,
331.0,,,,,,,,,,,,,
461.0,,,,,,,,,,,,,
272.0,,,,,,,,,,,,,
2059.0,,,,,,,,,,,,,
474.0,,,,,,,,,,,,,
2361.0,,,,,,,,,,,,,
412.0,,,,,,,,,,,,,
1479.0,,,,,,,,,,,,,
293.0,,,,,,,,,,,,,
1746.0,,,,,,,,,,,,,
462.0,,,,,,,,,,,,,
2472.0,,,,,,,,,,,,,
2422.0,,,,,,,,,,,,,
1793.0,,,,,,,,,,,,,
255.0,,,,,,,,,,,,,
280.0,,,,,,,,,,,,,
1212.0,,,,,,,,,,,,,
432.0,,,,,,,,,,,,,
1768.0,,,,,,,,,,,,,
1654.0,,,,,,,,,,,,,
424.0,,,,,,,,,,,,,
264.0,,,,,,,,,,,,,
1747.0,,,,,,,,,,,,,
752.0,,,,,,,,,,,,,
258.0,,,,,,,,,,,,,
879.0,,,,,,,,,,,,,
295.0,,,,,,,,,,,,,
306.0,,,,,,,,,,,,,
355.0,,,,,,,,,,,,,
254.0,,,,,,,,,,,,,
242.0,,,,,,,,,,,,,
469.0,,,,,,,,,,,,,
342.0,,,,,,,,,,,,,
818.0,,,,,,,,,,,,,
344.0,,,,,,,,,,,,,
429.0,,,,,,,,,,,,,
233.0,,,,,,,,,,,,,
278.0,,,,,,,,,,,,,
225.0,,,,,,,,,,,,,
260.0,,,,,,,,,,,,,
241.0,,,,,,,,,,,,,
435.0,,,,,,,,,,,,,
451.0,,,,,,,,,,,,,
603.0,,,,,,,,,,,,,
1748.0,,,,,,,,,,,,,
756.0,,,,,,,,,,,,,
1992.0,,,,,,,,,,,,,
254.0,,,,,,,,,,,,,
464.0,,,,,,,,,,,,,
425.0,,,,,,,,,,,,,
785.0,,,,,,,,,,,,,
284.0,,,,,,,,,,,,,
216.0,,,,,,,,,,,,,
902.0,,,,,,,,,,,,,
252.0,,,,,,,,,,,,,
238.0,,,,,,,,,,,,,
906.0,,,,,,,,,,,,,
505.0,,,,,,,,,,,,,
2326.0,,,,,,,,,,,,,
1043.0,,,,,,,,,,,,,
238.0,,,,,,,,,,,,,
973.0,,,,,,,,,,,,,
823.0,,,,,,,,,,,,,
736.0,,,,,,,,,,,,,
229.0,,,,,,,,,,,,,
2567.0,,,,,,,,,,,,,
1636.0,,,,,,,,,,,,,
266.0,,,,,,,,,,,,,
1828.0,,,,,,,,,,,,,
852.0,,,,,,,,,,,,,
1465.0,,,,,,,,,,,,,
1808.0,,,,,,,,,,,,,
1257.0,,,,,,,,,,,,,
1934.0,,,,,,,,,,,,,
2045.0,,,,,,,,,,,,,
405.0,,,,,,,,,,,,,
1706.0,,,,,,,,,,,,,
860.0,,,,,,,,,,,,,
1094.0,,,,,,,,,,,,,
308.0,,,,,,,,,,,,,
1951.0,,,,,,,,,,,,,
2699.0,,,,,,,,,,,,,
273.0,,,,,,,,,,,,,
418.0,,,,,,,,,,,,,
1992.0,,,,,,,,,,,,,
1822.0,,,,,,,,,,,,,
781.0,,,,,,,,,,,,,
1932.0,,,,,,,,,,,,,
417.0,,,,,,,,,,,,,
937.0,,,,,,,,,,,,,
1473.0,,,,,,,,,,,,,
723.0,,,,,,,,,,,,,
416.0,,,,,,,,,,,,,
443.0,,,,,,,,,,,,,
924.0,,,,,,,,,,,,,
1818.0,,,,,,,,,,,,,
470.0,,,,,,,,,,,,,
261.0,,,,,,,,,,,,,
540.0,,,,,,,,,,,,,
235.0,,,,,,,,,,,,,
295.0,,,,,,,,,,,,,
1678.0,,,,,,,,,,,,,
332.0,,,,,,,,,,,,,
291.0,,,,,,,,,,,,,
2642.0,,,,,,,,,,,,,
296.0,,,,,,,,,,,,,
445.0,,,,,,,,,,,,,
2484.0,,,,,,,,,,,,,
1427.0,,,,,,,,,,,,,
184.0,,,,,,,,,,,,,
1420.0,,,,,,,,,,,,,
272.0,,,,,,,,,,,,,
2450.0,,,,,,,,,,,,,
272.0,,,,,,,,,,,,,
710.0,,,,,,,,,,,,,
1035.0,,,,,,,,,,,,,
213.0,,,,,,,,,,,,,
204.0,,,,,,,,,,,,,
460.0,,,,,,,,,,,,,
259.0,,,,,,,,,,,,,
225.0,,,,,,,,,,,,,
264.0,,,,,,,,,,,,,
315.0,,,,,,,,,,,,,
930.0,,,,,,,,,,,,,
1826.0,,,,,,,,,,,,,
2008.0,,,,,,,,,,,,,
1400.0,,,,,,,,,,,,,
472.0,,,,,,,,,,,,,
2500.0,,,,,,,,,,,,,
420.0,,,,,,,,,,,,,
303.0,,,,,,,,,,,,,
275.0,,,,,,,,,,,,,
1715.0,,,,,,,,,,,,,
417.0,,,,,,,,,,,,,
1663.0,,,,,,,,,,,,,
407.0,,,,,,,,,,,,,
280.0,,,,,,,,,,,,,
815.0,,,,,,,,,,,,,
2675.0,,,,,,,,,,,,,
1779.0,,,,,,,,,,,,,
564.0,,,,,,,,,,,,,
676.0,,,,,,,,,,,,,
449.0,,,,,,,,,,,,,
1797.0,,,,,,,,,,,,,
824.0,,,,,,,,,,,,,
255.0,,,,,,,,,,,,,
221.0,,,,,,,,,,,,,
541.0,,,,,,,,,,,,,
901.0,,,,,,,,,,,,,
256.0,,,,,,,,,,,,,
459.0,,,,,,,,,,,,,
382.0,,,,,,,,,,,,,
451.0,,,,,,,,,,,,,
2468.0,,,,,,,,,,,,,
387.0,,,,,,,,,,,,,
232.0,,,,,,,,,,,,,
421.0,,,,,,,,,,,,,
971.0,,,,,,,,,,,,,
988.0,,,,,,,,,,,,,
250.0,,,,,,,,,,,,,
442.0,,,,,,,,,,,,,
322.0,,,,,,,,,,,,,
2485.0,,,,,,,,,,,,,
2412.0,,,,,,,,,,,,,
272.0,,,,,,,,,,,,,
933.0,,,,,,,,,,,,,
409.0,,,,,,,,,,,,,
275.0,,,,,,,,,,,,,
2210.0,,,,,,,,,,,,,
2513.0,,,,,,,,,,,,,
1972.0,,,,,,,,,,,,,
296.0,,,,,,,,,,,,,
247.0,,,,,,,,,,,,,
595.0,,,,,,,,,,,,,
907.0,,,,,,,,,,,,,
583.0,,,,,,,,,,,,,
2483.0,,,,,,,,,,,,,
777.0,,,,,,,,,,,,,
288.0,,,,,,,,,,,,,
267.0,,,,,,,,,,,,,
245.0,,,,,,,,,,,,,
497.0,,,,,,,,,,,,,
266.0,,,,,,,,,,,,,
1589.0,,,,,,,,,,,,,
258.0,,,,,,,,,,,,,
270.0,,,,,,,,,,,,,
1233.0,,,,,,,,,,,,,
304.0,,,,,,,,,,,,,
266.0,,,,,,,,,,,,,
2454.0,,,,,,,,,,,,,
267.0,,,,,,,,,,,,,
866.0,,,,,,,,,,,,,
489.0,,,,,,,,,,,,,
1776.0,,,,,,,,,,,,,
1827.0,,,,,,,,,,,,,
517.0,,,,,,,,,,,,,
1549.0,,,,,,,,,,,,,
1011.0,,,,,,,,,,,,,
381.0,,,,,,,,,,,,,
1593.0,,,,,,,,,,,,,
234.0,,,,,,,,,,,,,
400.0,,,,,,,,,,,,,
222.0,,,,,,,,,,,,,
282.0,,,,,,,,,,,,,
258.0,,,,,,,,,,,,,
1702.0,,,,,,,,,,,,,
734.0,,,,,,,,,,,,,
2136.0,,,,,,,,,,,,,
256.0,,,,,,,,,,,,,
231.0,,,,,,,,,,,,,
720.0,,,,,,,,,,,,,
2191.0,,,,,,,,,,,,,
303.0,,,,,,,,,,,,,
382.0,,,,,,,,,,,,,
259.0,,,,,,,,,,,,,
488.0,,,,,,,,,,,,,
549.0,,,,,,,,,,,,,
296.0,,,,,,,,,,,,,
2271.0,,,,,,,,,,,,,
2312.0,,,,,,,,,,,,,
399.0,,,,,,,,,,,,,
268.0,,,,,,,,,,,,,
278.0,,,,,,,,,,,,,
1390.0,,,,,,,,,,,,,
645.0,,,,,,,,,,,,,
839.0,,,,,,,,,,,,,
259.0,,,,,,,,,,,,,
397.0,,,,,,,,,,,,,
1700.0,,,,,,,,,,,,,
1815.0,,,,,,,,,,,,,
497.0,,,,,,,,,,,,,
49.0,,,,,,,,,,,,,
1818.0,,,,,,,,,,,,,
877.0,,,,,,,,,,,,,
2337.0,,,,,,,,,,,,,
280.0,,,,,,,,,,,,,
274.0,,,,,,,,,,,,,
417.0,,,,,,,,,,,,,
317.0,,,,,,,,,,,,,
1951.0,,,,,,,,,,,,,
246.0,,,,,,,,,,,,,
314.0,,,,,,,,,,,,,
2553.0,,,,,,,,,,,,,
993.0,,,,,,,,,,,,,
1879.0,,,,,,,,,,,,,
444.0,,,,,,,,,,,,,
270.0,,,,,,,,,,,,,
444.0,,,,,,,,,,,,,
464.0,,,,,,,,,,,,,
482.0,,,,,,,,,,,,,
948.0,,,,,,,,,,,,,
2523.0,,,,,,,,,,,,,
302.0,,,,,,,,,,,,,
271.0,,,,,,,,,,,,,
316.0,,,,,,,,,,,,,
1388.0,,,,,,,,,,,,,
978.0,,,,,,,,,,,,,
270.0,,,,,,,,,,,,,
468.0,,,,,,,,,,,,,
284.0,,,,,,,,,,,,,
238.0,,,,,,,,,,,,,
897.0,,,,,,,,,,,,,
322.0,,,,,,,,,,,,,
329.0,,,,,,,,,,,,,
1469.0,,,,,,,,,,,,,
304.0,,,,,,,,,,,,,
272.0,,,,,,,,,,,,,
2014.0,,,,,,,,,,,,,
984.0,,,,,,,,,,,,,
342.0,,,,,,,,,,,,,
1746.0,,,,,,,,,,,,,
277.0,,,,,,,,,,,,,
1763.0,,,,,,,,,,,,,
1873.0,,,,,,,,,,,,,
322.0,,,,,,,,,,,,,
290.0,,,,,,,,,,,,,
443.0,,,,,,,,,,,,,
1756.0,,,,,,,,,,,,,
2435.0,,,,,,,,,,,,,
2044.0,,,,,,,,,,,,,
445.0,,,,,,,,,,,,,
2487.0,,,,,,,,,,,,,
2371.0,,,,,,,,,,,,,
436.0,,,,,,,,,,,,,
420.0,,,,,,,,,,,,,
377.0,,,,,,,,,,,,,
323.0,,,,,,,,,,,,,
1829.0,,,,,,,,,,,,,
1524.0,,,,,,,,,,,,,
416.0,,,,,,,,,,,,,
2273.0,,,,,,,,,,,,,
999.0,,,,,,,,,,,,,
872.0,,,,,,,,,,,,,
302.0,,,,,,,,,,,,,
2666.0,,,,,,,,,,,,,
1821.0,,,,,,,,,,,,,
398.0,,,,,,,,,,,,,
309.0,,,,,,,,,,,,,
550.0,,,,,,,,,,,,,
260.0,,,,,,,,,,,,,
922.0,,,,,,,,,,,,,
708.0,,,,,,,,,,,,,
1399.0,,,,,,,,,,,,,
1950.0,,,,,,,,,,,,,
443.0,,,,,,,,,,,,,
270.0,,,,,,,,,,,,,
741.0,,,,,,,,,,,,,
1941.0,,,,,,,,,,,,,
412.0,,,,,,,,,,,,,
2083.0,,,,,,,,,,,,,
385.0,,,,,,,,,,,,,
1951.0,,,,,,,,,,,,,
239.0,,,,,,,,,,,,,
494.0,,,,,,,,,,,,,
463.0,,,,,,,,,,,,,
252.0,,,,,,,,,,,,,
354.0,,,,,,,,,,,,,
2401.0,,,,,,,,,,,,,
2101.0,,,,,,,,,,,,,
2590.0,,,,,,,,,,,,,
1660.0,,,,,,,,,,,,,
1235.0,,,,,,,,,,,,,
307.0,,,,,,,,,,,,,
1232.0,,,,,,,,,,,,,
459.0,,,,,,,,,,,,,
324.0,,,,,,,,,,,,,
1944.0,,,,,,,,,,,,,
742.0,,,,,,,,,,,,,
2761.0,,,,,,,,,,,,,
1439.0,,,,,,,,,,,,,
300.0,,,,,,,,,,,,,
278.0,,,,,,,,,,,,,
350.0,,,,,,,,,,,,,
1730.0,,,,,,,,,,,,,
294.0,,,,,,,,,,,,,
1982.0,,,,,,,,,,,,,
561.0,,,,,,,,,,,,,
497.0,,,,,,,,,,,,,
286.0,,,,,,,,,,,,,
798.0,,,,,,,,,,,,,
1431.0,,,,,,,,,,,,,
258.0,,,,,,,,,,,,,
240.0,,,,,,,,,,,,,
288.0,,,,,,,,,,,,,
1531.0,,,,,,,,,,,,,
2030.0,,,,,,,,,,,,,
1913.0,,,,,,,,,,,,,
2591.0,,,,,,,,,,,,,
505.0,,,,,,,,,,,,,
942.0,,,,,,,,,,,,,
875.0,,,,,,,,,,,,,
3103.0,,,,,,,,,,,,,
262.0,,,,,,,,,,,,,
982.0,,,,,,,,,,,,,
1922.0,,,,,,,,,,,,,
484.0,,,,,,,,,,,,,
693.0,,,,,,,,,,,,,
1854.0,,,,,,,,,,,,,
1798.0,,,,,,,,,,,,,
266.0,,,,,,,,,,,,,
321.0,,,,,,,,,,,,,
1435.0,,,,,,,,,,,,,
267.0,,,,,,,,,,,,,
2038.0,,,,,,,,,,,,,
305.0,,,,,,,,,,,,,
902.0,,,,,,,,,,,,,
323.0,,,,,,,,,,,,,
1871.0,,,,,,,,,,,,,
239.0,,,,,,,,,,,,,
377.0,,,,,,,,,,,,,
294.0,,,,,,,,,,,,,
1869.0,,,,,,,,,,,,,
426.0,,,,,,,,,,,,,
767.0,,,,,,,,,,,,,
763.0,,,,,,,,,,,,,
282.0,,,,,,,,,,,,,
2485.0,,,,,,,,,,,,,
638.0,,,,,,,,,,,,,
1454.0,,,,,,,,,,,,,
1583.0,,,,,,,,,,,,,
309.0,,,,,,,,,,,,,
1648.0,,,,,,,,,,,,,
1279.0,,,,,,,,,,,,,
2510.0,,,,,,,,,,,,,
424.0,,,,,,,,,,,,,
821.0,,,,,,,,,,,,,
2359.0,,,,,,,,,,,,,
1653.0,,,,,,,,,,,,,
1896.0,,,,,,,,,,,,,
280.0,,,,,,,,,,,,,
1880.0,,,,,,,,,,,,,
1121.0,,,,,,,,,,,,,
1557.0,,,,,,,,,,,,,
272.0,,,,,,,,,,,,,
808.0,,,,,,,,,,,,,
320.0,,,,,,,,,,,,,
465.0,,,,,,,,,,,,,
1776.0,,,,,,,,,,,,,
476.0,,,,,,,,,,,,,
1923.0,,,,,,,,,,,,,
265.0,,,,,,,,,,,,,
299.0,,,,,,,,,,,,,
1888.0,,,,,,,,,,,,,
472.0,,,,,,,,,,,,,
862.0,,,,,,,,,,,,,
1558.0,,,,,,,,,,,,,
290.0,,,,,,,,,,,,,
420.0,,,,,,,,,,,,,
1076.0,,,,,,,,,,,,,
1790.0,,,,,,,,,,,,,
1993.0,,,,,,,,,,,,,
2379.0,,,,,,,,,,,,,
2324.0,,,,,,,,,,,,,
2331.0,,,,,,,,,,,,,
2437.0,,,,,,,,,,,,,
284.0,,,,,,,,,,,,,
312.0,,,,,,,,,,,,,
267.0,,,,,,,,,,,,,
954.0,,,,,,,,,,,,,
296.0,,,,,,,,,,,,,
1418.0,,,,,,,,,,,,,
892.0,,,,,,,,,,,,,
225.0,,,,,,,,,,,,,
272.0,,,,,,,,,,,,,
975.0,,,,,,,,,,,,,
1771.0,,,,,,,,,,,,,
2193.0,,,,,,,,,,,,,
347.0,,,,,,,,,,,,,
2029.0,,,,,,,,,,,,,
283.0,,,,,,,,,,,,,
1136.0,,,,,,,,,,,,,
2416.0,,,,,,,,,,,,,
263.0,,,,,,,,,,,,,
2493.0,,,,,,,,,,,,,
515.0,,,,,,,,,,,,,
2370.0,,,,,,,,,,,,,
248.0,,,,,,,,,,,,,
1772.0,,,,,,,,,,,,,
810.0,,,,,,,,,,,,,
975.0,,,,,,,,,,,,,
344.0,,,,,,,,,,,,,
279.0,,,,,,,,,,,,,
462.0,,,,,,,,,,,,,
275.0,,,,,,,,,,,,,
234.0,,,,,,,,,,,,,
474.0,,,,,,,,,,,,,
956.0,,,,,,,,,,,,,
1302.0,,,,,,,,,,,,,
456.0,,,,,,,,,,,,,
386.0,,,,,,,,,,,,,
1580.0,,,,,,,,,,,,,
2186.0,,,,,,,,,,,,,
686.0,,,,,,,,,,,,,
2502.0,,,,,,,,,,,,,
273.0,,,,,,,,,,,,,
260.0,,,,,,,,,,,,,
874.0,,,,,,,,,,,,,
409.0,,,,,,,,,,,,,
2060.0,,,,,,,,,,,,,
915.0,,,,,,,,,,,,,
744.0,,,,,,,,,,,,,
416.0,,,,,,,,,,,,,
492.0,,,,,,,,,,,,,
417.0,,,,,,,,,,,,,
1486.0,,,,,,,,,,,,,
438.0,,,,,,,,,,,,,
488.0,,,,,,,,,,,,,
790.0,,,,,,,,,,,,,
441.0,,,,,,,,,,,,,
1934.0,,,,,,,,,,,,,
1740.0,,,,,,,,,,,,,
800.0,,,,,,,,,,,,,
425.0,,,,,,,,,,,,,
1044.0,,,,,,,,,,,,,
425.0,,,,,,,,,,,,,
1029.0,,,,,,,,,,,,,
1679.0,,,,,,,,,,,,,
527.0,,,,,,,,,,,,,
1626.0,,,,,,,,,,,,,
443.0,,,,,,,,,,,,,
2423.0,,,,,,,,,,,,,
1777.0,,,,,,,,,,,,,
2450.0,,,,,,,,,,,,,
258.0,,,,,,,,,,,,,
260.0,,,,,,,,,,,,,
2859.0,,,,,,,,,,,,,
522.0,,,,,,,,,,,,,
281.0,,,,,,,,,,,,,
1624.0,,,,,,,,,,,,,
269.0,,,,,,,,,,,,,
3023.0,,,,,,,,,,,,,
398.0,,,,,,,,,,,,,
426.0,,,,,,,,,,,,,
2387.0,,,,,,,,,,,,,
1942.0,,,,,,,,,,,,,
1713.0,,,,,,,,,,,,,
2223.0,,,,,,,,,,,,,
258.0,,,,,,,,,,,,,
1933.0,,,,,,,,,,,,,
344.0,,,,,,,,,,,,,
1167.0,,,,,,,,,,,,,
704.0,,,,,,,,,,,,,
877.0,,,,,,,,,,,,,
740.0,,,,,,,,,,,,,
2525.0,,,,,,,,,,,,,
342.0,,,,,,,,,,,,,
472.0,,,,,,,,,,,,,
253.0,,,,,,,,,,,,,
223.0,,,,,,,,,,,,,
285.0,,,,,,,,,,,,,
1960.0,,,,,,,,,,,,,
945.0,,,,,,,,,,,,,
1194.0,,,,,,,,,,,,,
592.0,,,,,,,,,,,,,
216.0,,,,,,,,,,,,,
1582.0,,,,,,,,,,,,,
282.0,,,,,,,,,,,,,
459.0,,,,,,,,,,,,,
2599.0,,,,,,,,,,,,,
783.0,,,,,,,,,,,,,
277.0,,,,,,,,,,,,,
284.0,,,,,,,,,,,,,
2578.0,,,,,,,,,,,,,
1680.0,,,,,,,,,,,,,
467.0,,,,,,,,,,,,,
2540.0,,,,,,,,,,,,,
1846.0,,,,,,,,,,,,,
1951.0,,,,,,,,,,,,,
482.0,,,,,,,,,,,,,
2504.0,,,,,,,,,,,,,
289.0,,,,,,,,,,,,,
319.0,,,,,,,,,,,,,
2097.0,,,,,,,,,,,,,
327.0,,,,,,,,,,,,,
547.0,,,,,,,,,,,,,
374.0,,,,,,,,,,,,,
1660.0,,,,,,,,,,,,,
289.0,,,,,,,,,,,,,
1945.0,,,,,,,,,,,,,
2071.0,,,,,,,,,,,,,
1449.0,,,,,,,,,,,,,
2144.0,,,,,,,,,,,,,
277.0,,,,,,,,,,,,,
257.0,,,,,,,,,,,,,
1958.0,,,,,,,,,,,,,
919.0,,,,,,,,,,,,,
2287.0,,,,,,,,,,,,,
318.0,,,,,,,,,,,,,
1814.0,,,,,,,,,,,,,
521.0,,,,,,,,,,,,,
1965.0,,,,,,,,,,,,,
2443.0,,,,,,,,,,,,,
2546.0,,,,,,,,,,,,,
303.0,,,,,,,,,,,,,
1239.0,,,,,,,,,,,,,
957.0,,,,,,,,,,,,,
232.0,,,,,,,,,,,,,
495.0,,,,,,,,,,,,,
780.0,,,,,,,,,,,,,
1785.0,,,,,,,,,,,,,
837.0,,,,,,,,,,,,,
613.0,,,,,,,,,,,,,
267.0,,,,,,,,,,,,,
583.0,,,,,,,,,,,,,
249.0,,,,,,,,,,,,,
406.0,,,,,,,,,,,,,
438.0,,,,,,,,,,,,,
290.0,,,,,,,,,,,,,
443.0,,,,,,,,,,,,,
297.0,,,,,,,,,,,,,
2245.0,,,,,,,,,,,,,
341.0,,,,,,,,,,,,,
1632.0,,,,,,,,,,,,,
211.0,,,,,,,,,,,,,
1890.0,,,,,,,,,,,,,
271.0,,,,,,,,,,,,,
1994.0,,,,,,,,,,,,,
990.0,,,,,,,,,,,,,
1948.0,,,,,,,,,,,,,
273.0,,,,,,,,,,,,,
358.0,,,,,,,,,,,,,
1809.0,,,,,,,,,,,,,
943.0,,,,,,,,,,,,,
497.0,,,,,,,,,,,,,
262.0,,,,,,,,,,,,,
299.0,,,,,,,,,,,,,
309.0,,,,,,,,,,,,,
761.0,,,,,,,,,,,,,
319.0,,,,,,,,,,,,,
2877.0,,,,,,,,,,,,,
977.0,,,,,,,,,,,,,
1447.0,,,,,,,,,,,,,
2583.0,,,,,,,,,,,,,
512.0,,,,,,,,,,,,,
378.0,,,,,,,,,,,,,
349.0,,,,,,,,,,,,,
795.0,,,,,,,,,,,,,
380.0,,,,,,,,,,,,,
